	Bacteroides_uniformis	Alistipes_finegoldii	Bacteroides_stercoris	Faecalibacterium_prausnitzii	Akkermansia_muciniphila	Bacteroides_vulgatus	Bacteroides_thetaiotaomicron	Firmicutes_bacterium_CAG_83	Parabacteroides_distasonis	Ruminococcus_bicirculans	Clostridium_leptum	Bacteroides_xylanisolvens	Eubacterium_eligens	Eubacterium_rectale	Flavonifractor_plautii	Parasutterella_excrementihominis	Lachnospira_pectinoschiza	Ruthenibacterium_lactatiformans	Dialister_invisus	Bacteroides_dorei	Odoribacter_splanchnicus	Ruminococcus_lactaris	Bifidobacterium_adolescentis	Dorea_longicatena	Collinsella_aerofaciens	Roseburia_faecis	Ruminococcus_gnavus	Hungatella_hathewayi	Eisenbergiella_tayi	Blautia_obeum	Clostridium_sp_CAG_964	Clostridium_clostridioforme	Bifidobacterium_longum	Lawsonibacter_asaccharolyticus	Anaerotruncus_colihominis	Proteobacteria_bacterium_CAG_139	Anaerostipes_hadrus	Fusicatenibacter_saccharivorans	Bacteroides_ovatus	Porphyromonas_asaccharolytica	Gemmiger_formicilis	Alistipes_shahii	Alistipes_putredinis	Parabacteroides_merdae	Bacteroides_caccae	Eubacterium_siraeum	Candidatus_Methanomassiliicoccus_intestinalis	Eubacterium_hallii	Ruminococcaceae_bacterium_D16	Monoglobus_pectinilyticus	Oscillibacter_sp_CAG_241	Clostridium_sp_CAG_58	Dorea_formicigenerans	Intestinimonas_butyriciproducens	Roseburia_inulinivorans	Eubacterium_sp_CAG_38	Roseburia_hominis	Roseburia_intestinalis
Eubacterium_hallii	0.11180339887498947	-0.34412360080584264	0.22360679774997894	-0.6708203932499368	-0.11180339887498947	0.6708203932499368	0.11180339887498947	0.12499999999999999	-0.34412360080584264	-0.516185401208764	0.11180339887498947	0.34412360080584264	-0.6249999999999999	0.22360679774997894	0.44721359549995787	0.0	-0.34412360080584264	0.3354101966249684	0.45883146774112354	-0.34412360080584264	0.49999999999999994	0.34412360080584264	0.49999999999999994	0.0	-0.11180339887498947	0.11180339887498947	0.12499999999999999	-0.12499999999999999	0.12499999999999999	0.49999999999999994	0.49999999999999994	0.12499999999999999	0.49999999999999994	0.11180339887498947	-0.12499999999999999	-0.6249999999999999	0.8944271909999157	0.44721359549995787	0.0	-0.6249999999999999	0.12499999999999999	0.34412360080584264	0.49999999999999994	0.12499999999999999	0.8749999999999999	0.49999999999999994	0.12499999999999999	1.0	0.49999999999999994	0.8749999999999999	0.12499999999999999	0.12499999999999999	0.12499999999999999	0.45883146774112354	0.12499999999999999	-0.12499999999999999	-0.12499999999999999	-0.12499999999999999
Ruminococcaceae_bacterium_D16	-0.3354101966249684	0.45883146774112354	0.44721359549995787	-0.8944271909999157	0.11180339887498947	0.8944271909999157	-0.11180339887498947	0.12499999999999999	0.45883146774112354	-0.2867696673382022	0.3354101966249684	0.6882472016116853	0.12499999999999999	0.44721359549995787	-0.22360679774997894	0.34412360080584264	0.22941573387056177	0.11180339887498947	-0.34412360080584264	0.22941573387056177	0.49999999999999994	0.6882472016116853	0.49999999999999994	0.34412360080584264	0.11180339887498947	-0.11180339887498947	0.12499999999999999	-0.6249999999999999	0.12499999999999999	0.49999999999999994	0.49999999999999994	-0.6249999999999999	0.49999999999999994	-0.11180339887498947	-0.6249999999999999	0.12499999999999999	0.6708203932499368	0.22360679774997894	0.8029550685469662	-0.6249999999999999	0.12499999999999999	0.9176629354822471	0.9999999999999999	0.8749999999999999	0.12499999999999999	0.9999999999999999	0.8749999999999999	0.49999999999999994	1.0	0.12499999999999999	0.8749999999999999	0.8749999999999999	0.8749999999999999	0.22941573387056177	-0.12499999999999999	0.12499999999999999	0.12499999999999999	0.12499999999999999
Monoglobus_pectinilyticus	0.44721359549995787	-0.516185401208764	-0.22360679774997894	-0.44721359549995787	0.11180339887498947	0.44721359549995787	0.44721359549995787	-0.12499999999999999	-0.516185401208764	-0.34412360080584264	-0.11180339887498947	-0.05735393346764044	-0.6249999999999999	-0.22360679774997894	0.6708203932499368	-0.2867696673382022	-0.516185401208764	0.22360679774997894	0.6882472016116853	-0.516185401208764	0.12499999999999999	-0.05735393346764044	0.12499999999999999	-0.2867696673382022	-0.44721359549995787	0.44721359549995787	-0.12499999999999999	0.12499999999999999	-0.12499999999999999	0.12499999999999999	0.12499999999999999	0.49999999999999994	0.12499999999999999	0.44721359549995787	0.12499999999999999	-0.6249999999999999	0.7826237921249264	0.6708203932499368	-0.2867696673382022	-0.6249999999999999	-0.12499999999999999	-0.05735393346764044	0.12499999999999999	-0.12499999999999999	0.9999999999999999	0.12499999999999999	-0.12499999999999999	0.8749999999999999	0.12499999999999999	1.0	-0.12499999999999999	-0.12499999999999999	-0.12499999999999999	0.6882472016116853	0.49999999999999994	0.12499999999999999	0.12499999999999999	0.12499999999999999
Oscillibacter_sp_CAG_241	-0.22360679774997894	0.6882472016116853	0.11180339887498947	-0.7826237921249264	0.44721359549995787	0.7826237921249264	0.11180339887498947	-0.12499999999999999	0.6882472016116853	0.0	0.22360679774997894	0.45883146774112354	0.49999999999999994	0.11180339887498947	-0.3354101966249684	0.22941573387056177	0.34412360080584264	-0.11180339887498947	-0.516185401208764	0.34412360080584264	0.12499999999999999	0.45883146774112354	0.12499999999999999	0.22941573387056177	-0.11180339887498947	0.11180339887498947	-0.12499999999999999	-0.6249999999999999	-0.12499999999999999	0.12499999999999999	0.12499999999999999	-0.6249999999999999	0.12499999999999999	0.11180339887498947	-0.6249999999999999	0.49999999999999994	0.44721359549995787	0.3354101966249684	0.9176629354822471	-0.6249999999999999	-0.12499999999999999	0.8029550685469662	0.8749999999999999	0.9999999999999999	-0.12499999999999999	0.8749999999999999	0.9999999999999999	0.12499999999999999	0.8749999999999999	-0.12499999999999999	1.0	0.9999999999999999	0.9999999999999999	0.34412360080584264	0.12499999999999999	0.49999999999999994	0.49999999999999994	0.49999999999999994
Clostridium_sp_CAG_58	-0.22360679774997894	0.6882472016116853	0.11180339887498947	-0.7826237921249264	0.44721359549995787	0.7826237921249264	0.11180339887498947	-0.12499999999999999	0.6882472016116853	0.0	0.22360679774997894	0.45883146774112354	0.49999999999999994	0.11180339887498947	-0.3354101966249684	0.22941573387056177	0.34412360080584264	-0.11180339887498947	-0.516185401208764	0.34412360080584264	0.12499999999999999	0.45883146774112354	0.12499999999999999	0.22941573387056177	-0.11180339887498947	0.11180339887498947	-0.12499999999999999	-0.6249999999999999	-0.12499999999999999	0.12499999999999999	0.12499999999999999	-0.6249999999999999	0.12499999999999999	0.11180339887498947	-0.6249999999999999	0.49999999999999994	0.44721359549995787	0.3354101966249684	0.9176629354822471	-0.6249999999999999	-0.12499999999999999	0.8029550685469662	0.8749999999999999	0.9999999999999999	-0.12499999999999999	0.8749999999999999	0.9999999999999999	0.12499999999999999	0.8749999999999999	-0.12499999999999999	0.9999999999999999	1.0	0.9999999999999999	0.34412360080584264	0.12499999999999999	0.49999999999999994	0.49999999999999994	0.49999999999999994
Dorea_formicigenerans	-0.22360679774997894	0.6882472016116853	0.11180339887498947	-0.7826237921249264	0.44721359549995787	0.7826237921249264	0.11180339887498947	-0.12499999999999999	0.6882472016116853	0.0	0.22360679774997894	0.45883146774112354	0.49999999999999994	0.11180339887498947	-0.3354101966249684	0.22941573387056177	0.34412360080584264	-0.11180339887498947	-0.516185401208764	0.34412360080584264	0.12499999999999999	0.45883146774112354	0.12499999999999999	0.22941573387056177	-0.11180339887498947	0.11180339887498947	-0.12499999999999999	-0.6249999999999999	-0.12499999999999999	0.12499999999999999	0.12499999999999999	-0.6249999999999999	0.12499999999999999	0.11180339887498947	-0.6249999999999999	0.49999999999999994	0.44721359549995787	0.3354101966249684	0.9176629354822471	-0.6249999999999999	-0.12499999999999999	0.8029550685469662	0.8749999999999999	0.9999999999999999	-0.12499999999999999	0.8749999999999999	0.9999999999999999	0.12499999999999999	0.8749999999999999	-0.12499999999999999	0.9999999999999999	0.9999999999999999	1.0	0.34412360080584264	0.12499999999999999	0.49999999999999994	0.49999999999999994	0.49999999999999994
Intestinimonas_butyriciproducens	0.5642880936468347	-0.026315789473684213	-0.6668859288553501	-0.5642880936468347	0.7181848464596079	0.5642880936468347	0.8207826816681233	-0.516185401208764	-0.026315789473684213	0.026315789473684213	-0.20519567041703082	-0.23684210526315794	0.0	-0.6668859288553501	0.46169025843831935	-0.3947368421052632	-0.2894736842105264	-0.10259783520851541	0.34210526315789475	-0.2894736842105264	-0.34412360080584264	-0.23684210526315794	-0.34412360080584264	-0.3947368421052632	-0.8207826816681233	0.8207826816681233	-0.516185401208764	-0.05735393346764044	-0.516185401208764	-0.34412360080584264	-0.34412360080584264	0.34412360080584264	-0.34412360080584264	0.8207826816681233	-0.05735393346764044	0.0	0.6668859288553501	0.9746794344808964	0.13157894736842107	-0.8603090020146066	-0.516185401208764	0.026315789473684213	0.22941573387056177	0.34412360080584264	0.6882472016116853	0.22941573387056177	0.34412360080584264	0.45883146774112354	0.22941573387056177	0.6882472016116853	0.34412360080584264	0.34412360080584264	0.34412360080584264	1.0	0.9176629354822471	0.8029550685469662	0.8029550685469662	0.8029550685469662
Roseburia_inulinivorans	0.6708203932499368	-0.05735393346764044	-0.8944271909999157	-0.22360679774997894	0.7826237921249264	0.22360679774997894	0.8944271909999157	-0.6249999999999999	-0.05735393346764044	0.22941573387056177	-0.3354101966249684	-0.516185401208764	0.12499999999999999	-0.8944271909999157	0.44721359549995787	-0.516185401208764	-0.2867696673382022	-0.22360679774997894	0.34412360080584264	-0.2867696673382022	-0.6249999999999999	-0.516185401208764	-0.6249999999999999	-0.516185401208764	-0.8944271909999157	0.8944271909999157	-0.6249999999999999	0.12499999999999999	-0.6249999999999999	-0.6249999999999999	-0.6249999999999999	0.49999999999999994	-0.6249999999999999	0.8944271909999157	0.12499999999999999	0.12499999999999999	0.3354101966249684	0.8944271909999157	-0.05735393346764044	-0.6249999999999999	-0.6249999999999999	-0.2867696673382022	-0.12499999999999999	0.12499999999999999	0.49999999999999994	-0.12499999999999999	0.12499999999999999	0.12499999999999999	-0.12499999999999999	0.49999999999999994	0.12499999999999999	0.12499999999999999	0.12499999999999999	0.9176629354822471	1.0	0.8749999999999999	0.8749999999999999	0.8749999999999999
Eubacterium_sp_CAG_38	0.44721359549995787	0.34412360080584264	-0.7826237921249264	-0.3354101966249684	0.8944271909999157	0.3354101966249684	0.7826237921249264	-0.6249999999999999	0.34412360080584264	0.34412360080584264	-0.22360679774997894	-0.34412360080584264	0.49999999999999994	-0.7826237921249264	0.11180339887498947	-0.34412360080584264	0.0	-0.3354101966249684	-0.05735393346764044	0.0	-0.6249999999999999	-0.34412360080584264	-0.6249999999999999	-0.34412360080584264	-0.7826237921249264	0.7826237921249264	-0.6249999999999999	-0.12499999999999999	-0.6249999999999999	-0.6249999999999999	-0.6249999999999999	0.12499999999999999	-0.6249999999999999	0.7826237921249264	-0.12499999999999999	0.49999999999999994	0.22360679774997894	0.7826237921249264	0.34412360080584264	-0.6249999999999999	-0.6249999999999999	0.0	0.12499999999999999	0.49999999999999994	0.12499999999999999	0.12499999999999999	0.49999999999999994	-0.12499999999999999	0.12499999999999999	0.12499999999999999	0.49999999999999994	0.49999999999999994	0.49999999999999994	0.8029550685469662	0.8749999999999999	1.0	0.9999999999999999	0.9999999999999999
Roseburia_hominis	0.44721359549995787	0.34412360080584264	-0.7826237921249264	-0.3354101966249684	0.8944271909999157	0.3354101966249684	0.7826237921249264	-0.6249999999999999	0.34412360080584264	0.34412360080584264	-0.22360679774997894	-0.34412360080584264	0.49999999999999994	-0.7826237921249264	0.11180339887498947	-0.34412360080584264	0.0	-0.3354101966249684	-0.05735393346764044	0.0	-0.6249999999999999	-0.34412360080584264	-0.6249999999999999	-0.34412360080584264	-0.7826237921249264	0.7826237921249264	-0.6249999999999999	-0.12499999999999999	-0.6249999999999999	-0.6249999999999999	-0.6249999999999999	0.12499999999999999	-0.6249999999999999	0.7826237921249264	-0.12499999999999999	0.49999999999999994	0.22360679774997894	0.7826237921249264	0.34412360080584264	-0.6249999999999999	-0.6249999999999999	0.0	0.12499999999999999	0.49999999999999994	0.12499999999999999	0.12499999999999999	0.49999999999999994	-0.12499999999999999	0.12499999999999999	0.12499999999999999	0.49999999999999994	0.49999999999999994	0.49999999999999994	0.8029550685469662	0.8749999999999999	0.9999999999999999	1.0	0.9999999999999999
Roseburia_intestinalis	0.44721359549995787	0.34412360080584264	-0.7826237921249264	-0.3354101966249684	0.8944271909999157	0.3354101966249684	0.7826237921249264	-0.6249999999999999	0.34412360080584264	0.34412360080584264	-0.22360679774997894	-0.34412360080584264	0.49999999999999994	-0.7826237921249264	0.11180339887498947	-0.34412360080584264	0.0	-0.3354101966249684	-0.05735393346764044	0.0	-0.6249999999999999	-0.34412360080584264	-0.6249999999999999	-0.34412360080584264	-0.7826237921249264	0.7826237921249264	-0.6249999999999999	-0.12499999999999999	-0.6249999999999999	-0.6249999999999999	-0.6249999999999999	0.12499999999999999	-0.6249999999999999	0.7826237921249264	-0.12499999999999999	0.49999999999999994	0.22360679774997894	0.7826237921249264	0.34412360080584264	-0.6249999999999999	-0.6249999999999999	0.0	0.12499999999999999	0.49999999999999994	0.12499999999999999	0.12499999999999999	0.49999999999999994	-0.12499999999999999	0.12499999999999999	0.12499999999999999	0.49999999999999994	0.49999999999999994	0.49999999999999994	0.8029550685469662	0.8749999999999999	0.9999999999999999	0.9999999999999999	1.0
